chunk_file,recording_id,species,english_name,label_id
XC125558_chunk_036.wav,XC125558,Artemisiospiza belli,Bell's Sparrow,3
XC125558_chunk_037.wav,XC125558,Artemisiospiza belli,Bell's Sparrow,3
XC125558_chunk_038.wav,XC125558,Artemisiospiza belli,Bell's Sparrow,3
XC125558_chunk_039.wav,XC125558,Artemisiospiza belli,Bell's Sparrow,3
XC125558_chunk_040.wav,XC125558,Artemisiospiza belli,Bell's Sparrow,3
XC125558_chunk_041.wav,XC125558,Artemisiospiza belli,Bell's Sparrow,3
XC125558_chunk_042.wav,XC125558,Artemisiospiza belli,Bell's Sparrow,3
XC125558_chunk_043.wav,XC125558,Artemisiospiza belli,Bell's Sparrow,3
XC125558_chunk_044.wav,XC125558,Artemisiospiza belli,Bell's Sparrow,3
XC125558_chunk_045.wav,XC125558,Artemisiospiza belli,Bell's Sparrow,3
XC125558_chunk_046.wav,XC125558,Artemisiospiza belli,Bell's Sparrow,3
XC125558_chunk_047.wav,XC125558,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_001.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_002.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_003.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_004.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_005.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_006.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_007.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_008.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_009.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_010.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_011.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_012.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_013.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_014.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_015.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_016.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_017.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_018.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_019.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_020.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_021.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_022.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_023.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_024.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_025.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_026.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_027.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_028.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_029.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_030.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_031.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_032.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_033.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_034.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_035.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_036.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_037.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_038.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_039.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_040.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_041.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_042.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_043.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_044.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_045.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_046.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_047.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_048.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_049.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_050.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_051.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_052.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_053.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_054.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_055.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_056.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_057.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_058.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_059.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_060.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_061.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_062.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_063.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_064.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_065.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_066.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_067.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_068.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_069.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_070.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_071.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_072.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_073.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_074.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_075.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_076.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_077.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_078.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_079.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_080.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_081.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_082.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_083.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_084.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_085.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_086.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_087.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_088.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_089.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_090.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_091.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_092.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_093.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_094.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125559_chunk_095.wav,XC125559,Artemisiospiza belli,Bell's Sparrow,3
XC125560_chunk_001.wav,XC125560,Artemisiospiza belli,Bell's Sparrow,3
XC125560_chunk_002.wav,XC125560,Artemisiospiza belli,Bell's Sparrow,3
XC125560_chunk_003.wav,XC125560,Artemisiospiza belli,Bell's Sparrow,3
XC125560_chunk_004.wav,XC125560,Artemisiospiza belli,Bell's Sparrow,3
XC125560_chunk_005.wav,XC125560,Artemisiospiza belli,Bell's Sparrow,3
XC125560_chunk_006.wav,XC125560,Artemisiospiza belli,Bell's Sparrow,3
XC125560_chunk_007.wav,XC125560,Artemisiospiza belli,Bell's Sparrow,3
XC125560_chunk_008.wav,XC125560,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_001.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_002.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_003.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_004.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_005.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_006.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_007.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_008.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_009.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_010.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_011.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_012.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_013.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_014.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_015.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_016.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_017.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_018.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_019.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_020.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_021.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_022.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_023.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_024.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_025.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_026.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_027.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_028.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_029.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_030.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_031.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_032.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_033.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_034.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_035.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_036.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_037.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_038.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_039.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_040.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_041.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_042.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_043.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_044.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_045.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_046.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_047.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_048.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_049.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_050.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_051.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_052.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_053.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_054.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_055.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_056.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125561_chunk_057.wav,XC125561,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_001.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_002.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_003.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_004.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_005.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_006.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_007.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_008.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_009.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_010.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_011.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_012.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_013.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_014.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_015.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_016.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_017.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_018.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_019.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_020.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_021.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_022.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_023.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_024.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_025.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_026.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_027.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_028.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_029.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_030.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_031.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_032.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_033.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_034.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_035.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_036.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_037.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_038.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_039.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_040.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_041.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_042.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_043.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_044.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_045.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_046.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_047.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_048.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_049.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_050.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_051.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_052.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_053.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_054.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_055.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_056.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_057.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_058.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_059.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_060.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_061.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_062.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125564_chunk_063.wav,XC125564,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_001.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_002.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_003.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_004.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_005.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_006.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_007.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_008.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_009.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_010.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_011.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_012.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_013.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_014.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_015.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_016.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_017.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_018.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_019.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_020.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_021.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_022.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_023.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_024.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_025.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_026.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_027.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_028.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_029.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_030.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_031.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_032.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_033.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_034.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_035.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_036.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_037.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_038.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_039.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_040.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_041.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_042.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_043.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_044.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_045.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_046.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_047.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_048.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_049.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_050.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_051.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_052.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_053.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_054.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_055.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_056.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_057.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_058.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_059.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_060.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_061.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_062.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_063.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_064.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_065.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_066.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_067.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_068.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_069.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_070.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_071.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_072.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_073.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_074.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_075.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_076.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_077.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_078.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_079.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_080.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_081.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_082.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_083.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_084.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_085.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_086.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_087.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_088.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_089.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_090.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_091.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_092.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_093.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_094.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_095.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_096.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
XC125567_chunk_097.wav,XC125567,Artemisiospiza belli,Bell's Sparrow,3
